Date;Time of day;Biomass[MWh];Hydropower[MWh];Wind offshore[MWh];Wind onshore[MWh];Photovoltaics[MWh];Other renewable[MWh];Nuclear[MWh];Fossil brown coal[MWh];Fossil hard coal[MWh];Fossil gas[MWh];Hydro pumped storage[MWh];Other conventional[MWh]
Feb 21, 2015;8:00 AM;988.5;285.75;35.25;3,536.75;223.75;14.75;2,721.75;3,102.25;2,212.5;193.5;21.75;1,613
Feb 21, 2015;8:15 AM;992;286.25;31.5;3,473;357.75;14.75;2,739;3,168.5;2,236.5;193.5;45.75;1,626
Feb 21, 2015;8:30 AM;993;283;26.25;3,424;530.75;14.75;2,741;3,197.25;2,323.75;193.75;47.25;1,611.75
Feb 21, 2015;8:45 AM;994;283.25;22.25;3,418;692.25;14.75;2,746.5;3,192.75;2,386.75;195.25;69;1,610.25
Feb 21, 2015;9:00 AM;988.5;283;23.5;3,403.75;868.25;14.75;2,726.25;3,138.75;2,455;192.5;89.5;1,712.25
Feb 21, 2015;9:15 AM;980;282.75;21.75;3,320.75;1,026.75;14.75;2,726.75;3,111.5;2,444.25;189;91.75;1,735
Feb 21, 2015;9:30 AM;978.25;283.5;23;3,327.25;1,165.75;14.75;2,742;3,218.25;2,427;182.5;140;1,723.5
Feb 21, 2015;9:45 AM;979;281.25;26.5;3,349.75;1,318.25;14.75;2,738.25;3,201.5;2,416;179.25;91.5;1,721.75
Feb 21, 2015;10:00 AM;978.25;280.5;27;3,443.75;1,494;14.75;2,734.25;3,153.75;2,404.75;179.5;12.5;1,751
Feb 21, 2015;10:15 AM;987.75;278;25;3,518.25;1,611.75;14.75;2,732.5;3,154.75;2,432.75;179;0;1,727.75
Feb 21, 2015;10:30 AM;991.25;277.5;25;3,573.5;1,688;14.75;2,715.75;3,168.5;2,437.5;178.75;0;1,658.5
Feb 21, 2015;10:45 AM;991.5;278.25;33.75;3,665;1,823;14.75;2,723;3,120.5;2,416.75;179;0;1,648.25
Feb 21, 2015;11:00 AM;991.5;279.5;40.75;3,712;1,914.75;14.75;2,741.5;3,106.5;2,379.5;178.5;13;1,645.25
Feb 21, 2015;11:15 AM;991.25;278.5;48.75;3,739;2,002.5;14.75;2,740;3,129.75;2,289;178.75;28.25;1,631.5
Feb 21, 2015;11:30 AM;991;277.75;52.25;3,818;2,039.75;14.75;2,737.75;3,152;2,259.25;178.25;60.25;1,689.5
Feb 21, 2015;11:45 AM;992.25;278.5;53.75;3,901;2,064.25;14.75;2,733;3,107.5;2,329;178.25;43.5;1,704.75
Feb 21, 2015;12:00 PM;991.75;279.25;47.5;3,989.25;2,096;14.75;2,736.25;3,079;2,267.25;177.75;0.5;1,646.75
Feb 21, 2015;12:15 PM;994.25;279;43.5;4,009.25;2,141.5;14.75;2,725.5;3,067.25;2,230.25;178.75;0;1,617.25
Feb 21, 2015;12:30 PM;997.25;280;62.75;3,932;2,126.75;14.75;2,725.25;3,063;2,215;178;0;1,598.5
Feb 21, 2015;12:45 PM;991.5;280;60.75;3,862;2,093;14.75;2,722.25;3,054.25;2,258;177.25;75.5;1,571.5
Feb 21, 2015;1:00 PM;980.75;278;46.25;3,817.75;2,068.5;14.75;2,729;3,050;2,303.75;174.5;23.25;1,539
Feb 21, 2015;1:15 PM;984.75;278.5;41;3,757.25;2,035.25;14.75;2,715;3,055.75;2,272.5;174;0;1,513.25
Feb 21, 2015;1:30 PM;990.75;278.25;37.75;3,664;1,957.75;14.75;2,706.25;3,065.75;2,246.25;173.75;0;1,514.5
Feb 21, 2015;1:45 PM;991.25;280.25;34;3,566.75;1,855;14.75;2,699.75;3,129.25;2,219.75;174;0;1,523.75
Feb 21, 2015;2:00 PM;990.75;280.25;34.75;3,481.5;1,740;14.75;2,713.5;3,192.5;2,257.25;175.75;0;1,481.25
Feb 21, 2015;2:15 PM;993.75;278.5;53.75;3,472.5;1,650.75;14.75;2,719.5;3,215.25;2,318;176;0;1,443.5
Feb 21, 2015;2:30 PM;997;278.75;62.75;3,334.25;1,515.25;14.75;2,728.75;3,158.5;2,354.25;176.25;0;1,475.25
Feb 21, 2015;2:45 PM;997.75;282.25;67.75;3,230;1,363.5;14.75;2,739;3,137.5;2,329.25;175.75;103.5;1,519.75
Feb 21, 2015;3:00 PM;992;284.25;72;3,079.75;1,195.25;14.75;2,737.75;3,134.5;2,328.75;175.5;47;1,566
Feb 21, 2015;3:15 PM;992;285.75;65.25;3,025.5;1,068.75;14.75;2,738;3,144.5;2,270.25;175.75;54.25;1,663.75
Feb 21, 2015;3:30 PM;991.5;287;74.5;2,927.25;919.75;14.75;2,738.75;3,167.75;2,292;176.5;100.25;1,720
Feb 21, 2015;3:45 PM;993.25;288.75;87;2,788.75;773.75;14.75;2,738.75;3,175.5;2,330;176.5;162.5;1,724.5
Feb 21, 2015;4:00 PM;998.75;291.75;81.5;2,665.75;637;14.75;2,737.25;3,149.5;2,508.25;177.25;170.25;1,691.25
Feb 21, 2015;4:15 PM;1,001.25;295.25;74;2,576.75;493;14.75;2,740.75;3,153.5;2,662.5;176.75;242.25;1,760
Feb 21, 2015;4:30 PM;1,003.25;297.25;76.75;2,438.5;374.75;14.75;2,742;3,163;2,836.5;177.25;421.75;1,810
Feb 21, 2015;4:45 PM;1,005.5;296.75;71.5;2,249.25;249.75;14.75;2,740.5;3,184.75;2,981.75;178;591;1,839
Feb 21, 2015;5:00 PM;1,005.75;297.75;65.5;2,116.75;146.5;14.75;2,735.75;3,253.25;3,075;177;272;1,810.75
Feb 21, 2015;5:15 PM;1,005.5;298.75;71;2,052.25;72;14.75;2,745.5;3,293.75;3,145.25;176;357.25;1,884.75
Feb 21, 2015;5:30 PM;1,006.25;301.25;69;1,895.5;36;14.75;2,746.75;3,262.25;3,224.75;177;664.25;2,036
Feb 21, 2015;5:45 PM;1,007.5;303.5;58.5;1,816.75;7.75;14.75;2,749.75;3,266.75;3,236;181;918.25;1,995.5
Feb 21, 2015;6:00 PM;1,004.5;302.5;59.5;1,723.5;4.5;14.75;2,735.25;3,327.25;3,221.75;183;808;1,938
Feb 21, 2015;6:15 PM;1,008.5;309.75;65;1,607.5;0;14.75;2,746.75;3,350.25;3,208.75;181.75;968.25;2,008.5
Feb 21, 2015;6:30 PM;1,010.5;309;60.75;1,578.75;0;14.75;2,739.75;3,431.75;3,196;182.25;1,097.5;1,932
Feb 21, 2015;6:45 PM;1,010.25;304.75;58.25;1,540.25;0;14.75;2,742.75;3,499;3,220.75;182.75;910.5;2,064
Feb 21, 2015;7:00 PM;1,007.5;302.5;61.25;1,465.25;0;14.75;2,744.75;3,542.75;3,242;182.25;956.25;1,923
Feb 21, 2015;7:15 PM;1,004.25;303.5;54.75;1,392.25;0;14.75;2,742.75;3,560.75;3,255.5;182.25;916.5;1,840
Feb 21, 2015;7:30 PM;1,003.25;304.5;55.5;1,385;0;14.75;2,741.5;3,577.75;3,271.5;182.25;808;1,746
Feb 21, 2015;7:45 PM;1,004.5;305;67.25;1,383.5;0;14.75;2,739.25;3,590.5;3,280.5;182.5;612.5;1,775.75
Feb 21, 2015;8:00 PM;1,004;306;67.5;1,379;0;14.75;2,745.75;3,629;3,307;181.75;832.5;1,755.5
Feb 21, 2015;8:15 PM;1,002.25;305.75;65.75;1,347.25;0;14.75;2,738.75;3,657.25;3,316.5;181;602.75;1,779.75
Feb 21, 2015;8:30 PM;1,004.25;307.25;67.25;1,291.75;0;14.75;2,743;3,657.25;3,267.75;180.5;312.5;1,809.75
Feb 21, 2015;8:45 PM;1,006.25;307.5;69.25;1,268.5;0;14.75;2,741.25;3,655.75;3,179.75;180;231.25;1,735
Feb 21, 2015;9:00 PM;1,007.25;308.25;57.75;1,286.75;0;14.75;2,749.25;3,688.75;3,145.25;181.75;384;1,729
Feb 21, 2015;9:15 PM;1,007;308.75;47.5;1,299.25;0;14.75;2,738.75;3,716.75;3,129;181.25;291;1,765.25
Feb 21, 2015;9:30 PM;1,005.75;308;48.5;1,281.5;0;14.75;2,734;3,716;3,105.75;180.5;100;1,743.25
Feb 21, 2015;9:45 PM;996.25;307.5;57.25;1,283.5;0;14.75;2,738;3,718;3,052.75;180.25;45.25;1,753.75
Feb 21, 2015;10:00 PM;995.5;307.5;59.75;1,288.75;0;14.75;2,748.25;3,724.25;3,038.25;180.75;92.5;1,739.25
Feb 21, 2015;10:15 PM;995;307.25;68.25;1,329.75;0;14.75;2,742.25;3,721.5;3,034;180.75;38.5;1,719
Feb 21, 2015;10:30 PM;997.75;307.25;74.5;1,356.25;0;14.75;2,743;3,736.25;2,958.75;180.25;17.5;1,705.75
Feb 21, 2015;10:45 PM;996;307;78.25;1,337.25;0;14.75;2,733.75;3,742.5;2,850.5;179.75;4.75;1,657.5
Feb 21, 2015;11:00 PM;992.5;306.5;71;1,338.25;0;14.75;2,743;3,733.25;2,686.25;180.25;0;1,572.25
Feb 21, 2015;11:15 PM;990.5;306;62.25;1,339.25;0;14.75;2,730.25;3,752.25;2,596.5;180;0;1,629
Feb 21, 2015;11:30 PM;989.25;305;62.75;1,339.25;0;14.75;2,740.5;3,755.75;2,600.75;179.25;0;1,639.75
Feb 21, 2015;11:45 PM;989;304.5;68.5;1,274.5;0;14.75;2,727.5;3,749.25;2,498.25;183.75;0;1,645
Feb 22, 2015;12:00 AM;988.25;305;71.75;1,239.75;0;14.75;2,736.5;3,752;2,423.25;184.75;0;1,709.75
Feb 22, 2015;12:15 AM;988;304.5;56.75;1,205;0;14.75;2,733;3,749.5;2,343.5;183.5;0;1,618.25
Feb 22, 2015;12:30 AM;988;303;44.75;1,171;0;14.75;2,732.5;3,767.75;2,309.25;184;0;1,593.5
Feb 22, 2015;12:45 AM;986.75;298;50.75;1,123;0;14.75;2,730.5;3,772.25;2,298;184.25;0;1,566.5
Feb 22, 2015;1:00 AM;985;296;71.25;1,097.75;0;14.75;2,740.25;3,784;2,276.5;185;0;1,524
Feb 22, 2015;1:15 AM;982;294.75;81;1,090.25;0;14.75;2,730.75;3,785.5;2,174.25;185;0;1,576.75
Feb 22, 2015;1:30 AM;981.25;295;80.75;1,060;0;14.75;2,717;3,788.5;2,095.5;184.75;0;1,529.5
Feb 22, 2015;1:45 AM;980.25;294.5;85.5;1,023.75;0;14.75;2,725.5;3,777.25;2,143;184;0;1,510.75
Feb 22, 2015;2:00 AM;980;293.75;95;989;0;14.75;2,742.25;3,789.5;2,157.75;183.75;0;1,516.25
Feb 22, 2015;2:15 AM;982.5;294.5;108.75;965.75;0;14.75;2,732.25;3,799.75;2,155;184;0;1,453.75
Feb 22, 2015;2:30 AM;983.75;294.5;104.5;936.5;0;14.75;2,719.25;3,794.5;2,106.5;183.75;4.25;1,385.75
Feb 22, 2015;2:45 AM;982.75;293.5;112;901.75;0;14.75;2,721.75;3,792;2,158;183.75;0;1,486.5
Feb 22, 2015;3:00 AM;983.5;294.5;119.25;896;0;14.75;2,730.25;3,799.75;2,179.25;183.75;0;1,509.25
Feb 22, 2015;3:15 AM;984.75;294.5;118;900.5;0;14.75;2,734.25;3,790.5;2,140.5;183.5;0;1,500.75
Feb 22, 2015;3:30 AM;985.25;292.5;119.5;899.75;0;14.75;2,733.5;3,785.25;2,078.5;184.25;0;1,527.5
Feb 22, 2015;3:45 AM;987.25;291;129.5;898.25;0;14.75;2,731;3,797.75;2,114.25;184.25;0;1,612.5
Feb 22, 2015;4:00 AM;991.25;289.75;123.25;876.75;0;14.75;2,735.5;3,799;2,084.5;184.25;0;1,565.75
Feb 22, 2015;4:15 AM;991.75;290;122.25;874.25;0;14.75;2,733.5;3,788.5;2,016.75;183.75;0;1,573.5
Feb 22, 2015;4:30 AM;993.75;289.5;118.25;882.25;0;14.75;2,734.75;3,793;1,979.75;183;0;1,517.25
Feb 22, 2015;4:45 AM;994.25;291.25;121.25;865.75;0;14.75;2,733;3,795;1,939;183;0;1,490
Feb 22, 2015;5:00 AM;993.5;291.25;120.5;839.25;0;14.75;2,725.25;3,788.5;1,902.75;183.75;28.75;1,463.5
Feb 22, 2015;5:15 AM;995.75;290.5;122.25;827.5;0;14.75;2,737.5;3,791;1,901.5;183.25;9.25;1,516.5
Feb 22, 2015;5:30 AM;995.5;288.75;119.75;858.5;0;14.75;2,736.25;3,804.25;1,872;183.25;0;1,568
Feb 22, 2015;5:45 AM;995.25;288.75;130.25;877.75;0;14.75;2,735.5;3,796.25;1,862;182.25;0;1,602
Feb 22, 2015;6:00 AM;993.5;288;137.5;887;0;14.75;2,733.5;3,791.75;1,845;186.25;0;1,609.25
Feb 22, 2015;6:15 AM;995.5;285.25;149.75;883.75;0;14.75;2,733.5;3,802;1,820.25;194.5;0;1,593
Feb 22, 2015;6:30 AM;995.5;284.25;154.5;896;0;14.75;2,732.5;3,791.25;1,785;196.25;0;1,598.5
Feb 22, 2015;6:45 AM;997.75;281.75;155.75;902.75;0;14.75;2,733.75;3,785.5;1,752.5;196.25;13;1,587.75
Feb 22, 2015;7:00 AM;997.5;279.75;152;899.75;0.5;14.75;2,730;3,787;1,753.25;196.5;22.75;1,554
Feb 22, 2015;7:15 AM;999.25;277.5;158.5;913.25;8.25;14.75;2,734;3,799.25;1,841.75;196.5;22.75;1,558.75
Feb 22, 2015;7:30 AM;998.25;274;155.25;900.75;33.75;14.75;2,731.5;3,798.5;1,941.25;196.5;27.75;1,558.25
Feb 22, 2015;7:45 AM;998.25;273.5;155.75;885;88.5;14.75;2,735.75;3,795.75;2,002.75;196.75;29.75;1,573
Feb 22, 2015;8:00 AM;998;273.75;154.75;852.25;166.75;14.75;2,725;3,797;2,030.25;196;56;1,628.25
Feb 22, 2015;8:15 AM;996.75;273.75;155.25;834;280.5;14.75;2,736.75;3,809.5;2,077.75;196;80.5;1,645.75
Feb 22, 2015;8:30 AM;995.25;275.5;157;831.5;425.75;14.75;2,741;3,806.25;2,135;198;123.75;1,687.75
Feb 22, 2015;8:45 AM;996.25;274.5;149;801.75;564.5;14.75;2,739;3,801.25;2,208.25;199.25;98.5;1,720.5
Feb 22, 2015;9:00 AM;998;274;145.75;779.5;715.5;14.75;2,739.25;3,810;2,330.25;198.25;64.25;1,758
Feb 22, 2015;9:15 AM;998.5;274.75;143.25;788.25;901.5;14.75;2,737.25;3,803;2,387.25;199.75;130.25;1,793
Feb 22, 2015;9:30 AM;998;273.75;133.5;774.5;1,083;14.75;2,734.5;3,804.25;2,425.75;200;81.5;1,797.5
Feb 22, 2015;9:45 AM;1,000.75;274;135.75;786.25;1,271;14.75;2,735;3,806.25;2,434.75;199;97;1,782.25
Feb 22, 2015;10:00 AM;997.5;276.75;139;764;1,466.5;14.75;2,737.25;3,802.75;2,472.5;199.25;203.25;1,840.5
Feb 22, 2015;10:15 AM;996.5;279.5;136;768.25;1,678;14.75;2,745.75;3,810.25;2,470.25;199.5;180.5;1,825.5
Feb 22, 2015;10:30 AM;998.5;281.5;136.5;762.75;1,840.5;14.75;2,728.75;3,790.75;2,418.75;200;150.25;1,790
Feb 22, 2015;10:45 AM;996.25;285.25;134.75;780.75;1,990.25;14.75;2,738;3,791.75;2,354.25;200;115.25;1,815.5
Feb 22, 2015;11:00 AM;996.5;287;131.75;784.25;2,128;14.75;2,743;3,809.75;2,347;198.75;225.25;1,817.5
Feb 22, 2015;11:15 AM;996.25;288.25;136.75;845.75;2,202.25;14.75;2,744;3,810.25;2,377.25;199;162;1,822
Feb 22, 2015;11:30 AM;997.75;288;146;868.25;2,224.75;14.75;2,741.75;3,812;2,368.5;199.5;189.75;1,843.25
Feb 22, 2015;11:45 AM;999;287;133.75;837;2,230.75;14.75;2,741;3,818.25;2,351.75;199.5;142.25;1,842.5
Feb 22, 2015;12:00 PM;996;287.5;122;907;2,223;14.75;2,746.5;3,811;2,330;192.75;159;1,765.25
Feb 22, 2015;12:15 PM;996.75;287.5;114.25;989.5;2,210.25;14.75;2,739;3,803.75;2,299;186;87;1,757.5
Feb 22, 2015;12:30 PM;997.75;287.5;118.75;1,035.75;2,166.5;14.75;2,738.75;3,809.75;2,253.75;185.75;20;1,728
Feb 22, 2015;12:45 PM;993.5;287;132.75;1,078;2,134.75;14.75;2,726.5;3,806.75;2,207.75;186.25;3.25;1,724.5
Feb 22, 2015;1:00 PM;992;288;146.75;1,094.25;2,096.5;14.75;2,738.25;3,813.25;2,158.25;190.25;84.25;1,682.75
Feb 22, 2015;1:15 PM;993.25;288.25;149.5;1,078.75;2,043.75;14.75;2,732.75;3,806.25;2,124;188.75;40.5;1,686
Feb 22, 2015;1:30 PM;993;288;152;1,111.75;1,978.5;14.75;2,733.25;3,810.75;2,080;182.5;70.75;1,684.75
Feb 22, 2015;1:45 PM;989.25;288.25;167.25;1,116.25;1,909.75;14.75;2,724.5;3,809.5;2,011.25;177;23.5;1,685.25
Feb 22, 2015;2:00 PM;990.25;288.75;164;1,127;1,809;14.75;2,737;3,817.25;1,928;178;51.25;1,689.5
Feb 22, 2015;2:15 PM;993.25;290;165.5;1,127.25;1,737.75;14.75;2,742.25;3,811;1,857.25;177.25;55.75;1,646.25
Feb 22, 2015;2:30 PM;991.25;290.5;174.5;1,128.25;1,636.75;14.75;2,738.5;3,818.75;1,865.25;176.5;67.5;1,621.5
Feb 22, 2015;2:45 PM;992;294;180;1,092.5;1,535.25;14.75;2,732.25;3,822;1,916.5;176.75;81.75;1,640.25
Feb 22, 2015;3:00 PM;992.75;293.25;178.5;1,090.25;1,390.5;14.75;2,744.5;3,828;1,800.5;179.5;18;1,553
Feb 22, 2015;3:15 PM;994;292.5;181.25;1,122;1,251;14.75;2,733.25;3,809.5;1,726.5;180.75;6.25;1,617
Feb 22, 2015;3:30 PM;993.75;293.75;179.25;1,074.75;1,120.25;14.75;2,739.75;3,820.5;1,768.75;186.25;63.5;1,676.5
Feb 22, 2015;3:45 PM;994;292.5;181.5;1,033;974;14.75;2,736.25;3,816.5;1,860.75;190.75;0.75;1,700.25
Feb 22, 2015;4:00 PM;994;293.5;187;1,008.75;810.5;14.75;2,723.5;3,791;1,850.25;191.75;0;1,691.75
Feb 22, 2015;4:15 PM;994.75;295.5;186.5;972;644.5;14.75;2,737.75;3,819.75;1,896.25;192;0;1,677
Feb 22, 2015;4:30 PM;995;295.75;182;958;484.75;14.75;2,740.25;3,824.25;2,107;198.25;39.75;1,669
Feb 22, 2015;4:45 PM;995.5;295.25;187.25;986.25;332.75;14.75;2,738.5;3,817.75;2,379;195.5;0;1,672.25
Feb 22, 2015;5:00 PM;998;296.5;189.5;988.25;201;14.75;2,720.5;3,809;2,556;194.75;0;1,879.25
Feb 22, 2015;5:15 PM;1,003.5;297.75;189;1,067.5;102.25;14.75;2,739;3,810.25;2,650;197;0.25;1,918.25
Feb 22, 2015;5:30 PM;1,007.5;298;188.75;1,153.5;38.75;14.75;2,741;3,798;2,696.5;198.25;162.25;1,972.25
Feb 22, 2015;5:45 PM;1,010.25;298.5;185.25;1,217;8.5;14.75;2,742.25;3,804.25;2,714.5;199;372;2,052.25
Feb 22, 2015;6:00 PM;1,007;299;184;1,250.75;4.5;14.75;2,737.25;3,797;2,760;199.25;541.75;2,021.75
Feb 22, 2015;6:15 PM;1,004;304.75;189.25;1,327.75;0.25;14.75;2,748;3,789.75;2,788.5;200.5;768.25;2,010.75
Feb 22, 2015;6:30 PM;1,009.25;300.75;192;1,451;0;14.75;2,740;3,776;2,774.25;201.75;909.75;1,889.5
Feb 22, 2015;6:45 PM;1,009;300.5;190.75;1,572;0;14.75;2,739.75;3,778.75;2,785.25;201.25;534.75;2,056.5
Feb 22, 2015;7:00 PM;1,003.75;302;192;1,710.5;0;14.75;2,738.25;3,783;2,773.25;201;917;1,833
Feb 22, 2015;7:15 PM;1,003.75;300.5;190.75;1,888;0;14.75;2,738.25;3,779.75;2,749.75;201.25;783.25;1,802.25
Feb 22, 2015;7:30 PM;1,005.5;299.75;190.5;2,017;0;14.75;2,738.5;3,778.5;2,722;202.25;565.75;1,809.25
Feb 22, 2015;7:45 PM;1,005.5;298.5;190.75;2,134.5;0;14.75;2,729.25;3,779.75;2,632.75;201.5;491.75;1,814.25
Feb 22, 2015;8:00 PM;1,005.25;300.25;191.75;2,287.75;0;14.75;2,745;3,785.25;2,615.25;200.75;362.5;1,909.25
Feb 22, 2015;8:15 PM;1,005;301.5;191.25;2,440.75;0;14.75;2,735.25;3,775.5;2,565.5;200.5;101.75;1,923.25
Feb 22, 2015;8:30 PM;1,004;299.5;192;2,537.5;0;14.75;2,698.25;3,769;2,423;199.5;29.25;1,813.75
Feb 22, 2015;8:45 PM;1,001.5;303;193;2,718;0;14.75;2,693.5;3,745;2,282.75;199;0;1,783.75
Feb 22, 2015;9:00 PM;1,003.25;304.25;192.75;2,868.5;0;14.75;2,712.25;3,766.5;2,159.5;196.25;0;1,819.25
Feb 22, 2015;9:15 PM;1,003;304.75;190.75;3,025.75;0;14.75;2,674.5;3,757.75;2,065.75;196.25;0;1,780.25
Feb 22, 2015;9:30 PM;1,002.25;305;191.25;3,205.25;0;14.75;2,667;3,731;1,987;196;0;1,792
Feb 22, 2015;9:45 PM;1,002.5;305.25;192.75;3,341.5;0;14.75;2,658.5;3,750;1,870.75;196;0;1,774
Feb 22, 2015;10:00 PM;1,002.25;305.5;193.75;3,423.75;0;14.75;2,688.75;3,764.75;1,888.75;196.5;147;1,635
Feb 22, 2015;10:15 PM;1,002.75;305;191.75;3,588.25;0;14.75;2,682.25;3,772.75;1,809;196;121.25;1,574.5
Feb 22, 2015;10:30 PM;1,002.25;305;190.5;3,705;0;14.75;2,682.5;3,775.75;1,664.75;195.5;63;1,533.25
Feb 22, 2015;10:45 PM;1,002;304.75;187.5;3,798.75;0;14.75;2,667.25;3,696.5;1,649.25;194;19.5;1,539
Feb 22, 2015;11:00 PM;1,004.25;306.5;184.75;3,863;0;14.75;2,686.5;3,652.5;1,686.5;194.25;137.75;1,495.25
Feb 22, 2015;11:15 PM;1,005;306;176;3,962;0;14.75;2,674.5;3,606;1,667.25;194.25;66;1,397.75
Feb 22, 2015;11:30 PM;1,003.25;305.5;171.75;4,066.75;0;14.75;2,675.75;3,616.5;1,598.5;193.5;0;1,330
Feb 22, 2015;11:45 PM;1,002.5;305.75;170;4,138;0;14.75;2,671.75;3,584.75;1,598;196.5;0;1,419.5
Feb 23, 2015;12:00 AM;996.75;302.25;170.25;4,248.75;0;14.75;2,686;3,547.5;1,516.75;198.25;0;1,505.75
Feb 23, 2015;12:15 AM;993.75;304.75;166.75;4,334;0;14.75;2,672.5;3,514;1,355.25;198;0;1,544
Feb 23, 2015;12:30 AM;993.75;304;165.5;4,445.75;0;14.75;2,659.25;3,439.5;1,201.75;197.5;0;1,501.25
Feb 23, 2015;12:45 AM;992.75;303.5;167;4,596.5;0;14.75;2,637;3,371.25;1,119.5;197;0;1,530.75
Feb 23, 2015;1:00 AM;994.25;303.75;166.5;4,747.5;0;14.75;2,661;3,288.5;1,057.5;197.25;0;1,470.25
Feb 23, 2015;1:15 AM;996.25;304.75;158;4,841.5;0;14.75;2,675;3,247;1,055.75;197.5;0;1,572
Feb 23, 2015;1:30 AM;998.75;300.25;164.5;4,892.5;0;14.75;2,660.5;3,204.25;1,070;197.5;0;1,540.75
Feb 23, 2015;1:45 AM;1,000;306;166.75;4,971.5;0;14.75;2,641.25;3,155;1,112.5;197.5;0;1,555.75
Feb 23, 2015;2:00 AM;999.75;301.5;170.5;5,002;0;14.75;2,657.75;3,027.5;1,126.25;197.5;0;1,513.25
Feb 23, 2015;2:15 AM;1,000.25;310.5;175;5,063.75;0;14.75;2,666;2,913.25;1,128;187;0;1,504.75
Feb 23, 2015;2:30 AM;997.75;314.25;174;5,102.25;0;14.75;2,677;2,786.5;1,135;179.5;0;1,536.75
Feb 23, 2015;2:45 AM;993.75;302.25;173.5;5,181.5;0;14.75;2,643;2,778.5;1,159.25;172.25;0;1,588.75
Feb 23, 2015;3:00 AM;991.75;305.5;173.5;5,279.75;0;14.75;2,645.5;2,718.75;1,148.5;169.25;0;1,649.5
Feb 23, 2015;3:15 AM;990;306.75;174;5,319.25;0;14.75;2,649.25;2,696.75;1,149;168.25;0;1,654.5
Feb 23, 2015;3:30 AM;987.5;300.25;171.75;5,338.25;0;14.75;2,651.25;2,673.25;1,145;168;0;1,681
Feb 23, 2015;3:45 AM;988.75;300.75;172.25;5,353;0;14.75;2,642;2,644.5;1,138.25;169.25;0;1,632
Feb 23, 2015;4:00 AM;989;305.25;173.5;5,428;0;14.75;2,637.5;2,658;1,159.25;170;0;1,574.5
Feb 23, 2015;4:15 AM;986.75;295;175.25;5,502.25;0;14.75;2,653.25;2,674.75;1,166;173;0;1,450
Feb 23, 2015;4:30 AM;986.5;294.75;175;5,554.25;0;14.75;2,648.75;2,743.25;1,160;195.25;0;1,468.5
Feb 23, 2015;4:45 AM;985.75;294.5;175.25;5,507;0;14.75;2,636.75;2,863;1,183;209.75;0;1,492.75
Feb 23, 2015;5:00 AM;987.25;292;180.75;5,493.75;0;14.75;2,650.5;3,009;1,240.5;254.25;0;1,517.25
Feb 23, 2015;5:15 AM;991.25;290.5;182.25;5,511;0;14.75;2,636.25;3,175.5;1,325.25;269;6.75;1,557.25
Feb 23, 2015;5:30 AM;991.75;301.25;182.5;5,480.75;0;14.75;2,658.25;3,311.75;1,358.5;274.25;23.5;1,518.25
Feb 23, 2015;5:45 AM;993.75;314.5;184.75;5,490.25;0;14.75;2,723;3,444.25;1,419;275;0;1,595.5
Feb 23, 2015;6:00 AM;994.25;307.75;186.25;5,647;0;14.75;2,702.5;3,468.5;1,499.5;305;0;1,673.5
Feb 23, 2015;6:15 AM;996.75;315.75;185.5;5,668.5;0;14.75;2,726.25;3,475.25;1,650.25;343;34;1,534.75
Feb 23, 2015;6:30 AM;1,000.5;317.25;186;5,652.75;0;14.75;2,725;3,508.75;1,850.75;360;164.25;1,635.5
Feb 23, 2015;6:45 AM;999.75;316.25;186.75;5,615.25;0;14.75;2,727.5;3,509;2,063;359.25;357.75;1,671.5
Feb 23, 2015;7:00 AM;997.5;296.5;188;5,583;1.5;14.75;2,712;3,487.25;2,324.5;430;271.75;1,665.5
Feb 23, 2015;7:15 AM;996;291.5;189;5,625;15;14.75;2,720.75;3,512.75;2,618;478.5;302.5;1,739.5
Feb 23, 2015;7:30 AM;997.25;290.75;191.5;5,609.75;56.75;14.75;2,721.5;3,527.5;2,867.5;521;231;1,786
Feb 23, 2015;7:45 AM;1,001;294.5;191;5,500.5;127.25;14.75;2,721.75;3,568;2,996.75;556.25;169.25;1,879.25
Feb 23, 2015;8:00 AM;1,002.25;293.25;191.5;5,362.25;218.75;14.75;2,718.25;3,616.5;3,029.75;577;226;1,841.75
Feb 23, 2015;8:15 AM;1,000.5;293.5;191.25;5,236.5;315;14.75;2,723.25;3,655;3,099;587.5;196;1,914.75
Feb 23, 2015;8:30 AM;994.75;296;189.25;5,126.25;427.5;14.75;2,725.25;3,662.75;3,156.75;599.75;246.75;1,926.5
Feb 23, 2015;8:45 AM;995.25;298;187.25;5,004.75;517.5;14.75;2,724;3,672.25;3,186.75;607.5;253.5;1,965.75
Feb 23, 2015;9:00 AM;994.25;290.75;188.75;4,903;586.75;14.75;2,722.75;3,650.75;3,162.5;597.5;123.25;1,969.5
Feb 23, 2015;9:15 AM;991.75;293;189.5;4,765;668.25;14.75;2,721.75;3,673.5;3,184.5;595.25;268.5;2,222
Feb 23, 2015;9:30 AM;992.75;295.5;188.5;4,583.5;753.25;14.75;2,721.25;3,692.75;3,223.75;594.25;426.75;2,175.75
Feb 23, 2015;9:45 AM;992.75;295.5;190;4,495;803.75;14.75;2,722.5;3,703.25;3,257.75;594.75;458.5;2,200
Feb 23, 2015;10:00 AM;994.25;299.75;191.25;4,368.25;861.25;14.75;2,727;3,740.75;3,361;594;377.5;2,199
